0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.01677,0.06,0.0694,0.071296933,0.075931234,0.091952724,0.111691909,0.142630568,0.146909485,0.150141494,0.163303898,0.195910243,0.223272374,0.262791584,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.1222,0.12459512,0.131896394,0.143239484,0.161058476,0.174651811,0.195610028,0.205234042,0.210816408,0.231687232,0.270054638,0.276049851,0.329658732,0.353789751,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.797017454,0.820725649,0.850369375,0.879628043,0.898931921,0.925540468,0.941037903,0.953418651,0.967401612,0.977601159,0.981289893,0.988032757,0.993527544,0.993385268,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.003373104,0.002768532,0.002179552,0.001608098,0.001252664,0.000866987,0.000593194,0.000410557,0.000296434,0.000181563,0.000165817,9.79E-05,9.62E-05,8.08E-05,,,,,,,,,,,,,,
,,,电压合格率,,,0.603034054,0.676774198,0.760337446,0.832312895,0.874866283,0.91866884,0.955925583,0.983012063,0.998720069,1.004862706,0.998301675,1.005791341,1.001248674,1.008951395,,,,,,,,,,,,,,
,,,系统失负荷量,,,4038.23022,4016.898928,3954.254536,3924.642902,3887.68908,3905.090459,3879.497656,3836.561555,3838.818304,3827.313442,3820.25548,3854.565032,3846.58946,3822.791267,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.208722326,0.179642206,0.190903431,0.131170626,0.14030381,0.105855611,0.097362735,0.099607904,0.067609996,0.066543809,0.057712721,0.043299161,0.052046556,0.040418253,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.450477021,0.465014288,0.484986314,0.506701168,0.51843324,0.529110764,0.538675278,0.544938754,0.548814178,0.549489598,0.550477226,0.550491217,0.550478698,0.550311868,,,,,,,,,,,,,,
,,,配电重载比例,,,0.313932924,0.292257857,0.270888667,0.250985351,0.228447487,0.217233186,0.193877545,0.177725691,0.161632681,0.154844684,0.143568849,0.135844242,0.129233078,0.13136017,,,,,,,,,,,,,,
,,,网损率,,,0.107853614,0.10020395,0.092346613,0.095104418,0.080384928,0.085076406,0.077770316,0.072462306,0.07195152,0.072557705,0.071907763,0.068908691,0.070448374,0.068976276,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.467088944,0.470221397,0.475189142,0.480019502,0.483884069,0.487491022,0.490999819,0.493194774,0.495308451,0.495913537,0.497536958,0.497932884,0.498855159,0.499074252,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.738592462,0.751244358,0.762309611,0.774503897,0.78993706,0.810434955,0.815899023,0.826548737,0.836600929,0.843906788,0.849119325,0.851054999,0.848613351,0.854648006,,,,,,,,,,,,,,
19,投资,网络架构,线路联络率,,,0.2947,0.324391025,0.338055997,0.345831285,0.382230028,0.398092574,0.410732013,0.438097033,0.472542413,0.499181991,0.528009751,0.539031955,0.555000776,0.557151404,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.404,0.414797818,0.441420296,0.473965011,0.510374141,0.524432629,0.57125016,0.586725846,0.606621186,0.65349646,0.67518066,0.720663285,0.72924573,0.734416745,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.2706,0.273615257,0.306097297,0.318997112,0.359828742,0.404344698,0.453270406,0.508375137,0.557687525,0.579517008,0.644174549,0.715493874,0.753823903,0.8,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.5384,0.578633164,0.605671113,0.61040636,0.65851748,0.690665106,0.751004121,0.783433844,0.844470463,0.895599311,0.924339907,0.95,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.1967,0.21371455,0.230063713,0.234003554,0.252314332,0.265529295,0.290655005,0.31187282,0.318850975,0.326782393,0.338138081,0.356397537,0.379964324,0.420573012,,,,,,,,,,,,,,
,,,运行48年以上配电比例,,,0.36022,0.344415348,0.327625099,0.28769579,0.279748194,0.271495622,0.246891332,0.216153361,0.194294852,0.175059662,0.154293209,0.151303779,0.134282103,0.125604123,,,,,,,,,,,,,,
,,,运行48年以上线路比例,,,0.44549,0.431531313,0.386220525,0.347212252,0.329157215,0.313650253,0.312465352,0.295071448,0.275170518,0.267129424,0.259293627,0.238665379,0.229887796,0.21313153,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.42916,0.435636415,0.415517933,0.39,0.39,0.39,0.39,0.39,0.413116364,0.411914571,0.403489045,0.39,0.417583636,0.400121048,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.41024,0.426122149,0.43237194,0.436345644,0.449373678,0.461185786,0.470673037,0.489275828,0.491419322,0.503330391,0.505942915,0.527818923,0.533423857,0.535786163,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.02043,0.06,0.07366,0.093449987,0.093543437,0.098064703,0.107348161,0.111427391,0.116404482,0.136387251,0.160300482,0.182475382,0.212766296,0.243901097,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.1006,0.11758128,0.128798534,0.132507932,0.158850509,0.164029035,0.173345885,0.188184292,0.203050851,0.237488276,0.250692624,0.297421729,0.331506259,0.373541253,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.78095502,0.804074411,0.833373905,0.866268153,0.888780057,0.902445687,0.931895708,0.941002009,0.956371693,0.970750466,0.979205893,0.978158045,0.982066009,0.984604449,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.003751017,0.003153955,0.002478836,0.001988967,0.001424182,0.001124373,0.000803033,0.000547374,0.000380771,0.000286072,0.000197725,0.000167238,1.31E-04,9.33E-05,,,,,,,,,,,,,,
,,,电压合格率,,,0.575960256,0.598082798,0.683703237,0.741463197,0.809009617,0.857107971,0.909407195,0.953565721,0.972492686,0.986679634,0.994642417,0.999,0.999,0.999,,,,,,,,,,,,,,
,,,系统失负荷量,,,4070.517329,4055.499018,4005.90224,3991.584148,3948.212686,3933.112824,3929.254576,3900.033918,3886.039784,3858.004313,3830.149961,3865.868933,3832.590707,3818.821542,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.245431002,0.197393402,0.190871325,0.189692046,0.147041386,0.125383107,0.135141961,0.111863327,0.062115268,0.075003623,0.061848937,0.055335895,0.04280299,0.02726771,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.442160351,0.448026256,0.464574265,0.477981536,0.496660098,0.512103836,0.527105415,0.538274007,0.543650603,0.546017919,0.548805838,0.550261445,0.550510329,0.550595212,,,,,,,,,,,,,,
,,,配电重载比例,,,0.341983771,0.338190118,0.315762775,0.292110772,0.273553348,0.256922426,0.222715759,0.203982195,0.184136096,0.171569267,0.15649688,0.14387945,0.138878621,0.132684861,,,,,,,,,,,,,,
,,,网损率,,,0.11312139,0.10733401,0.098107056,0.088548118,0.089678973,0.087575048,0.076444023,0.071141651,0.076405086,0.068736007,0.070630679,0.072572561,0.068144841,0.068478065,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.464349485,0.467643511,0.471889857,0.476689398,0.480616071,0.483341986,0.486887538,0.489989111,0.491713428,0.494104371,0.495080552,0.495987624,0.496942555,0.497338562,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.72676201,0.740445816,0.753689759,0.768068302,0.784947525,0.798267803,0.81624581,0.823167713,0.834738232,0.840867024,0.842019716,0.847881465,0.849438551,0.849204305,,,,,,,,,,,,,,
20,投资,网络架构,线路联络率,,,0.2408,0.2693649,0.296671767,0.326932287,0.363834769,0.374113101,0.404322734,0.414380262,0.465711617,0.490510761,0.534656729,0.567404454,0.617052343,0.632555783,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4248,0.4379688,0.456283859,0.457777152,0.482663582,0.503549752,0.514673623,0.544056809,0.583179439,0.621086103,0.660270989,0.703908899,0.714531525,0.759287181,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.1686,0.179173629,0.187313231,0.213215974,0.233441033,0.238676781,0.260771432,0.272245375,0.30561488,0.347134844,0.389088569,0.427886258,0.466946161,0.528783174,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4919,0.529060809,0.533485681,0.536104611,0.574168038,0.625686571,0.642068183,0.677673782,0.697634355,0.723066298,0.745678553,0.799367409,0.801620172,0.866988653,,,,,,,,,,,,,,
,,,自动化率,,,0.1853,0.197946725,0.202103606,0.204250957,0.213544376,0.21471887,0.219174286,0.230133001,0.241323218,0.246330674,0.265667632,0.267892599,0.28557351,0.296746574,,,,,,,,,,,,,,
,,,运行49年以上配电比例,,,0.33268,0.291552435,0.282623642,0.248461509,0.224888723,0.214459509,0.195158153,0.179862633,0.173230198,0.15729302,0.141072177,0.124302222,0.11494848,0.114172578,,,,,,,,,,,,,,
,,,运行49年以上线路比例,,,0.47874,0.453739133,0.404281568,0.359900436,0.354941807,0.354153048,0.325230549,0.316738418,0.312550432,0.295776892,0.265377601,0.258389324,0.233985888,0.212901159,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.45754,0.488569531,0.497186121,0.5,0.5,0.493818182,0.5,0.5,0.5,0.5,0.480772727,0.485493041,0.447536313,0.459579108,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.38536,0.394076476,0.409952129,0.412060454,0.413708696,0.420229533,0.427673599,0.432703855,0.437484202,0.454712747,0.457765818,0.470496067,0.474730532,0.475612174,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.02295,0.06,0.07172,0.081784707,0.089036284,0.116993677,0.120347496,0.130697381,0.135446052,0.163844574,0.167176081,0.179268484,0.23334781,0.246570852,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.10699,0.116490712,0.123550049,0.141217706,0.164405654,0.167101906,0.199218893,0.231532197,0.245470435,0.275810581,0.324408405,0.387927571,0.439366767,0.49,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.760115067,0.80620384,0.832579579,0.853875281,0.886972448,0.899772704,0.911379221,0.925256983,0.940194368,0.955655611,0.96614253,0.974238164,0.972956139,0.979139136,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005029424,0.004015066,0.003362456,0.00270307,0.002163006,0.00185238,0.001520327,0.001274912,0.00092735,0.000707251,0.00050008,0.000331451,0.000252459,1.70E-04,,,,,,,,,,,,,,
,,,电压合格率,,,0.470610865,0.529849246,0.574559262,0.63827148,0.690749418,0.708687278,0.752537647,0.781719855,0.835522647,0.887048158,0.931478037,0.956808295,0.969163464,0.982100601,,,,,,,,,,,,,,
,,,系统失负荷量,,,4138.626025,4125.596073,4102.230974,4071.374798,4075.026075,4061.006295,4006.36748,3995.499712,3990.157048,3927.618043,3909.842129,3913.451235,3926.299865,3889.951943,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.24185575,0.237286662,0.21221067,0.177713302,0.181298257,0.16814696,0.145414017,0.132430034,0.100775727,0.120121416,0.105212525,0.064157002,0.061947444,0.040518307,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.42093224,0.430046238,0.439055379,0.452236976,0.463862529,0.467603585,0.479804254,0.4870373,0.50159773,0.516070275,0.529397459,0.537617568,0.542451528,0.547379266,,,,,,,,,,,,,,
,,,配电重载比例,,,0.349382157,0.330249348,0.327003757,0.313635045,0.296725448,0.284178004,0.276944308,0.262143948,0.252377892,0.238496313,0.225195949,0.211870703,0.217817026,0.193866935,,,,,,,,,,,,,,
,,,网损率,,,0.129235988,0.115226456,0.106672422,0.101303463,0.098138741,0.087375578,0.084191642,0.081099584,0.074356533,0.077927221,0.07382854,0.072772471,0.071455128,0.070704089,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.460672517,0.466233215,0.471794491,0.476655111,0.478820616,0.480703787,0.483295884,0.485482925,0.488198798,0.490482487,0.492411468,0.494676304,0.495776753,0.496479829,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.702264933,0.716932837,0.731758251,0.748573406,0.762900423,0.769471152,0.783925355,0.785342228,0.803472799,0.810624739,0.823857137,0.829690872,0.836307585,0.837458061,,,,,,,,,,,,,,
21,投资,网络架构,线路联络率,,,0.2776,0.2804107,0.283775628,0.291366626,0.316096369,0.355371343,0.39757169,0.403833444,0.438613599,0.485764561,0.499912454,0.518409215,0.551781808,0.595372571,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4068,0.440379491,0.468163433,0.502509605,0.538324835,0.556725757,0.59994792,0.610637901,0.655325493,0.676415059,0.712449534,0.769575033,0.796999889,0.807868069,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.21015,0.223539557,0.231171836,0.246429178,0.253786849,0.272059502,0.307621565,0.340405235,0.367832171,0.383176027,0.425215911,0.460205106,0.469343465,0.507829629,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.5326,0.557486945,0.606748519,0.640781595,0.693733456,0.750430399,0.793136711,0.82442956,0.894431124,0.910530884,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.1965,0.216788625,0.242911654,0.245492591,0.268599581,0.279377139,0.296454067,0.302531375,0.317771393,0.332825813,0.3623225,0.387911527,0.423550898,0.473106354,,,,,,,,,,,,,,
,,,运行50年以上配电比例,,,0.33412,0.32610112,0.315543596,0.278782767,0.270314741,0.247912407,0.225445345,0.218710165,0.202744323,0.196560621,0.182359116,0.180056832,0.171144019,0.168576859,,,,,,,,,,,,,,
,,,运行50年以上线路比例,,,0.45893,0.44011387,0.40837677,0.394764211,0.39164996,0.365322379,0.358340663,0.319958396,0.296636984,0.289319938,0.278615101,0.26093852,0.243194701,0.22414445,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.49076,0.458726756,0.485458016,0.48223634,0.45054026,0.479825377,0.486063107,0.472939403,0.449120455,0.411516824,0.39,0.39,0.409996364,0.415475406,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.4256,0.4376384,0.453747661,0.460294592,0.463428979,0.470358345,0.472665341,0.476469172,0.495210292,0.518768153,0.526895521,0.545387045,0.552866639,0.563318451,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.00573,0.06,0.06306,0.07415856,0.092376846,0.092376846,0.096903312,0.100230325,0.107981471,0.12284692,0.151593099,0.167510374,0.169241315,0.202807509,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.12913,0.13765258,0.157887509,0.170329045,0.175507048,0.184914226,0.219456203,0.241752953,0.273035785,0.290564683,0.322933589,0.384743077,0.460460515,0.49,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.792154881,0.80017518,0.83900079,0.864244542,0.883237569,0.913545153,0.933830125,0.945744192,0.952288175,0.961575403,0.964885456,0.976536696,0.980475572,0.988525955,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.004041778,0.003503153,0.002861088,0.002282841,0.001846635,0.001350526,0.000974074,0.000770131,0.000517524,0.00042414,0.000286951,0.000227033,1.80E-04,1.74E-04,,,,,,,,,,,,,,
,,,电压合格率,,,0.520749117,0.558092349,0.602602953,0.654028749,0.690412763,0.738829735,0.804826922,0.849157647,0.886513714,0.908972586,0.938227969,0.965780058,0.971399579,0.979992845,,,,,,,,,,,,,,
,,,系统失负荷量,,,4099.114054,4069.570149,4064.042203,4001.441027,3995.08893,3992.172776,3917.798952,3945.480728,3926.945081,3882.970459,3902.739804,3848.768182,3880.982973,3848.997943,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.229410326,0.204858395,0.221829528,0.182878392,0.161041753,0.145899236,0.128938873,0.120318846,0.103555722,0.081141871,0.082021263,0.085508463,0.054523062,0.041581144,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.430303415,0.437846303,0.446679965,0.458037671,0.464413954,0.477722305,0.494822698,0.507245174,0.519330584,0.525217644,0.534163632,0.540663346,0.542723573,0.546234486,,,,,,,,,,,,,,
,,,配电重载比例,,,0.353517775,0.340683136,0.322778447,0.29684025,0.279610528,0.261551954,0.239041818,0.225037049,0.208796578,0.214115843,0.195760633,0.188351786,0.190519005,0.19223193,,,,,,,,,,,,,,
,,,网损率,,,0.113230272,0.108199617,0.103109119,0.104932515,0.09172744,0.083610206,0.080423903,0.079798606,0.071857627,0.072443134,0.075887218,0.072368073,0.073287936,0.065999901,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.465903165,0.46831486,0.473537718,0.477676467,0.479207182,0.483218042,0.486047387,0.487774946,0.491189935,0.492238903,0.49310267,0.495387633,0.496048406,0.497345818,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.719968424,0.732745462,0.745020664,0.76255203,0.773343476,0.79365753,0.806215814,0.814359343,0.819859077,0.828998609,0.832184752,0.833288088,0.834563151,0.843680762,,,,,,,,,,,,,,
22,投资,网络架构,线路联络率,,,0.2036,0.2217713,0.24708095,0.275526144,0.304456389,0.335016199,0.348333093,0.384864526,0.385682363,0.430614359,0.462318341,0.493755988,0.54269955,0.54588791,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4231,0.435216045,0.463940304,0.488149553,0.518414825,0.564459488,0.582984022,0.597611621,0.633359661,0.637850757,0.665162367,0.70670478,0.717690827,0.75161803,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.22035,0.221766536,0.222812007,0.254164839,0.260410032,0.293147293,0.30198359,0.320792854,0.334816084,0.341942884,0.352933905,0.389891127,0.435396991,0.43701418,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.5493,0.549499745,0.57407737,0.587959605,0.615754059,0.632883217,0.633343496,0.68878984,0.70431892,0.752788868,0.797340282,0.844238388,0.853294763,0.901389559,,,,,,,,,,,,,,
,,,自动化率,,,0.2302,0.243868125,0.27252263,0.301444094,0.333133404,0.357743634,0.37379738,0.411737814,0.455536424,0.482128363,0.493458379,0.522510741,0.587302073,0.590972711,,,,,,,,,,,,,,
,,,运行51年以上配电比例,,,0.33682,0.295264833,0.268285008,0.261544348,0.244020876,0.23389401,0.220065027,0.19428991,0.185765441,0.171902695,0.166874541,0.153315984,0.152031963,0.134377251,,,,,,,,,,,,,,
,,,运行51年以上线路比例,,,0.46138,0.457842753,0.416840391,0.382196323,0.358033022,0.347650065,0.327563616,0.324106,0.30181471,0.299869682,0.278145789,0.255461455,0.228325772,0.225332167,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.4681,0.453886782,0.47707627,0.447020465,0.473394673,0.47718183,0.4641244,0.457415693,0.45571078,0.46685498,0.484722793,0.484282136,0.449149668,0.449762145,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.43224,0.439423417,0.454761387,0.471695835,0.476345408,0.490386256,0.499610188,0.506438194,0.518182737,0.539921736,0.555579467,0.559177505,0.584553513,0.590343376,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.02904,0.06,0.0647,0.067827167,0.090164914,0.114599605,0.116738798,0.12432682,0.14475786,0.183601219,0.195841301,0.258771639,0.264637129,0.3392648,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.12958,0.134815032,0.160861296,0.178909934,0.193401638,0.226009154,0.254667115,0.27050741,0.273482991,0.312372273,0.343172179,0.409198506,0.480971924,0.49,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.785239909,0.802027905,0.841425044,0.856586087,0.882776769,0.907712615,0.916054632,0.927531511,0.946114117,0.956181504,0.958988821,0.97516686,0.979994922,0.975583066,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.004272623,0.003779534,0.002978561,0.002296155,0.001802385,0.001390034,0.001189533,0.000907287,0.000743854,0.000555814,0.000430648,0.000337285,0.000235676,1.89E-04,,,,,,,,,,,,,,
,,,电压合格率,,,0.519512429,0.545726593,0.604691569,0.664033336,0.718723427,0.778192415,0.800691396,0.840841723,0.864546869,0.87921483,0.903817803,0.930629104,0.960469301,0.964908704,,,,,,,,,,,,,,
,,,系统失负荷量,,,4091.949654,4051.958381,4033.575621,4006.773532,3958.646968,3964.253998,3941.638877,3943.848888,3914.106369,3892.38796,3907.873934,3889.11578,3872.315736,3865.377743,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.231258702,0.21840744,0.217425542,0.201061122,0.173986842,0.172190802,0.14737196,0.117645806,0.142362914,0.143500478,0.108665191,0.076200712,0.076638069,0.061826244,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.431861793,0.43717502,0.446991416,0.46100802,0.469694867,0.485709939,0.492131526,0.501385032,0.509536458,0.514121547,0.520079288,0.530253905,0.538245703,0.539738818,,,,,,,,,,,,,,
,,,配电重载比例,,,0.336411204,0.324757853,0.309991348,0.298950355,0.283335695,0.268295208,0.263207046,0.246756742,0.23105525,0.235162763,0.230549698,0.216232712,0.221673879,0.208865114,,,,,,,,,,,,,,
